"state","year","s.prof","math4","math8","read4","flunch","puptch"
"New Mexico",2007,67,228.064315795898,267.5380859375,211.631881713867,0.541426479816437,14.9082489013672
"New Mexico",2008,67,NA,NA,NA,0.53223443031311,14.9553737640381
"New Mexico",2009,67,230.029586791992,269.704254150391,208,0.545812249183655,14.9648780822754
"New Mexico",2010,67,NA,NA,NA,0.559390127658844,14.9743814468384
"New Mexico",2011,67,233,274,208,0.572967946529388,14.9838848114014
"New York",1990,165.5,NA,260.795806884766,NA,-0.0682014748454094,14.6946964263916
"New York",1991,165.5,NA,NA,NA,-0.0178731400519609,14.7306365966797
"New York",1992,165.5,218.445541381836,266.422302246094,214.625122070312,0.0310565363615751,15.3797426223755
"New York",1993,165.5,NA,NA,NA,0.0783239975571632,15.2498140335083
"New York",1994,165.5,NA,NA,211.740921020508,0.119827143847942,15.2375411987305
"New York",1995,165.5,NA,NA,NA,0.123753167688847,15.1761808395386
"New York",1996,165.5,222.634063720703,270.231475830078,NA,0.127889290452003,15.4948530197144
"New York",1997,165.5,NA,NA,NA,0.370339959859848,15.3596410751343
"New York",1998,165.5,NA,NA,215.421752929688,0.365600168704987,14.993257522583
"New York",1999,165.5,NA,NA,NA,0.370470970869064,14.5860548019409
"New York",2000,165.5,225.139221191406,271.462860107422,NA,0.370137423276901,14.2904024124146
"New York",2001,165.5,NA,NA,NA,0.364166051149368,13.9262371063232
"New York",2002,165.5,NA,NA,222.445053100586,0.364736378192902,13.733847618103
"New York",2003,165.5,235.930068969727,279.749267578125,222.188201904297,0.125583708286285,13.6931104660034
"New York",2004,165.5,NA,NA,NA,0.259924679994583,13.2557287216187
"New York",2005,165.5,238.173980712891,279.716247558594,222.695205688477,0.136100187897682,12.9742965698242
"New York",2006,165.5,NA,NA,NA,0.370649963617325,12.8571796417236
"New York",2007,165.5,242.543014526367,280.141174316406,223.752029418945,0.360388785600662,12.836540222168
"New York",2008,165.5,NA,NA,NA,0.328527569770813,12.4975414276123
"New York",2009,165.5,240.641098022461,282.576904296875,224,0.345374345779419,12.289662361145
"New York",2010,165.5,NA,NA,NA,0.362221091985703,12.0817832946777
"New York",2011,165.5,238,280,222,0.379067838191986,11.8739042282104
"North Carolina",1990,85.25,NA,250.348480224609,NA,0.315568715333939,17.1112098693848
"North Carolina",1991,85.25,NA,NA,NA,0.309507757425308,16.9075965881348
"North Carolina",1992,85.25,212.884490966797,258.405364990234,211.545928955078,0.219038292765617,16.8018550872803
"North Carolina",1993,85.25,NA,NA,NA,0.284905165433884,16.7204418182373
"North Carolina",1994,85.25,NA,NA,214.35807800293,0.290875375270844,16.3240375518799
"North Carolina",1995,85.25,NA,NA,NA,0.292580962181091,16.1577682495117
"North Carolina",1996,85.25,224.325119018555,267.834564208984,NA,0.301946610212326,16.1622104644775
"North Carolina",1997,85.25,NA,NA,NA,0.302960574626923,16.0835208892822
"North Carolina",1998,85.25,NA,NA,212.901153564453,0.304431825876236,15.891019821167
"North Carolina",1999,85.25,NA,NA,NA,0.310471385717392,15.777759552002
"North Carolina",2000,85.25,229.901824951172,276.241180419922,NA,0.31139212846756,15.5763969421387
"North Carolina",2001,85.25,NA,NA,NA,0.288387477397919,15.4593448638916
"North Carolina",2002,85.25,NA,NA,221.634033203125,0.30185204744339,15.3513259887695
"North Carolina",2003,85.25,242.040130615234,281.240356445312,221.220581054688,0.270819216966629,15.2372226715088
"North Carolina",2004,85.25,NA,NA,NA,0.362337708473206,15.1154489517212
"North Carolina",2005,85.25,241.235549926758,281.825134277344,217.13444519043,0.371421635150909,14.9730310440063
"North Carolina",2006,85.25,NA,NA,NA,0.351724326610565,14.8063640594482
"North Carolina",2007,85.25,241.61799621582,283.880676269531,217.934036254883,0.352433145046234,13.8344345092773
"North Carolina",2008,85.25,NA,NA,NA,0.385568499565125,13.9843597412109
"North Carolina",2009,85.25,243.778457641602,284.332641601562,219,0.399988621473312,13.7266607284546
"North Carolina",2010,85.25,NA,NA,NA,0.414408773183823,13.4689626693726
"North Carolina",2011,85.25,245,286,221,0.42882889509201,13.2112636566162
"North Dakota",1990,61.25,NA,281.100433349609,NA,0.207549840211868,15.0872068405151
"North Dakota",1991,61.25,NA,NA,NA,0.207163169980049,15.5216703414917
"North Dakota",1992,61.25,228.662811279297,283.213073730469,225.51594543457,0.193485170602798,15.3079013824463
"North Dakota",1993,61.25,NA,NA,NA,0.204297006130219,15.2340259552002
"North Dakota",1994,61.25,NA,NA,225.23908996582,0.210120290517807,15.3613157272339
"North Dakota",1995,61.25,NA,NA,NA,0.205494269728661,15.3011798858643
"North Dakota",1996,61.25,230.904190063477,284.222259521484,NA,0.202031910419464,15.8778829574585
"North Dakota",1997,61.25,NA,NA,NA,0.209710046648979,15.2208566665649
"North Dakota",1998,61.25,NA,NA,NA,0.215202569961548,14.6929368972778
"North Dakota",1999,61.25,NA,NA,NA,0.206635519862175,14.4127159118652
"North Dakota",2000,61.25,229.816101074219,281.892944335938,NA,0.209204345941544,13.8344783782959
"North Dakota",2001,61.25,NA,NA,NA,0.20948526263237,13.4137086868286
"North Dakota",2002,61.25,NA,NA,223.591552734375,0.20047715306282,13.1981334686279
"North Dakota",2003,61.25,237.577392578125,287.144653320312,221.642242431641,0.202638521790504,12.9023275375366
"North Dakota",2004,61.25,NA,NA,NA,0.20411217212677,12.7202939987183
"North Dakota",2005,61.25,242.736999511719,286.960968017578,224.810852050781,0.209087386727333,12.4551429748535
"North Dakota",2006,61.25,NA,NA,NA,0.215815559029579,12.2807693481445
"North Dakota",2007,61.25,245.41584777832,291.561614990234,226.325485229492,0.22341987490654,12.0731859207153
"North Dakota",2008,61.25,NA,NA,NA,0.225180432200432,11.8295192718506
"North Dakota",2009,61.25,245.189529418945,292.842498779297,226,0.229729577898979,11.6079607009888
"North Dakota",2010,61.25,NA,NA,NA,0.234278723597527,11.3864011764526
"North Dakota",2011,61.25,245,292,226,0.238827854394913,11.1648426055908
"Ohio",1990,60.75,NA,263.974487304688,NA,0.221983522176743,17.3975772857666
"Ohio",1991,60.75,NA,NA,NA,0.221456333994865,17.1803607940674
"Ohio",1992,60.75,218.711929321289,268.124206542969,217.370300292969,0.216689169406891,17.2558040618896
"Ohio",1993,60.75,NA,NA,NA,0.226394951343536,16.8986949920654
"Ohio",1994,60.75,NA,NA,NA,0.234383642673492,16.8210315704346
"Ohio",1995,60.75,NA,NA,NA,0.237280145287514,16.631893157959
"Ohio",1996,60.75,NA,NA,NA,0.1413833796978,17.103551864624
"Ohio",1997,60.75,NA,NA,NA,0.228620618581772,16.999475479126
"Ohio",1998,60.75,NA,NA,NA,0.225601673126221,16.6765747070312
"Ohio",1999,60.75,NA,NA,NA,0.2237608730793,16.1615924835205
"Ohio",2000,60.75,230.007537841797,280.584747314453,NA,0.219276964664459,15.8051118850708
"Ohio",2001,60.75,NA,NA,NA,0.213827535510063,15.5038318634033
"Ohio",2002,60.75,NA,NA,222.435958862305,0.225364491343498,14.9939403533936
"Ohio",2003,60.75,237.782073974609,281.607299804688,221.865798950195,0.235786616802216,14.6626443862915
"Ohio",2004,60.75,NA,NA,NA,0.239839762449265,15.159387588501
"Ohio",2005,60.75,242.105941772461,283.251770019531,222.533248901367,0.254846662282944,15.5855665206909
"Ohio",2006,60.75,NA,NA,NA,0.263335585594177,15.5929126739502
"Ohio",2007,60.75,244.532730102539,284.851654052734,225.6669921875,0.272630631923676,16.6328105926514
"Ohio",2008,60.75,NA,NA,NA,0.282032400369644,16.5790100097656
"Ohio",2009,60.75,243.687545776367,285.5830078125,225,0.291574835777283,16.9050483703613
"Ohio",2010,60.75,NA,NA,NA,0.301117241382599,17.231086730957
"Ohio",2011,60.75,244,289,224,0.310659646987915,17.5571250915527
"Oklahoma",1990,66.5,NA,263.178466796875,NA,0.270616888999939,16.2381076812744
"Oklahoma",1991,66.5,NA,NA,NA,0.284439355134964,15.5580720901489
"Oklahoma",1992,66.5,220.319808959961,268.131988525391,220.276779174805,0.282858163118362,15.6245155334473
"Oklahoma",1993,66.5,NA,NA,NA,0.281917810440063,15.5360240936279
"Oklahoma",1994,66.5,NA,NA,NA,0.315680474042892,15.4768257141113
"Oklahoma",1995,66.5,NA,NA,NA,0.330078810453415,15.4727201461792
"Oklahoma",1996,66.5,NA,NA,NA,0.358952820301056,15.6588001251221
"Oklahoma",1997,66.5,NA,NA,NA,0.364199817180634,15.6867923736572
"Oklahoma",1998,66.5,NA,NA,219.211318969727,0.357532143592834,15.5086660385132
"Oklahoma",1999,66.5,NA,NA,NA,0.359180390834808,15.3755750656128
"Oklahoma",2000,66.5,223.729537963867,269.734436035156,NA,0.379549324512482,15.1099328994751
"Oklahoma",2001,66.5,NA,NA,NA,0.375907957553864,15.0808362960815
"Oklahoma",2002,66.5,NA,NA,213.328414916992,0.381509602069855,14.9437694549561
"Oklahoma",2003,66.5,229.096618652344,271.905151367188,213.579360961914,0.410805881023407,15.3685712814331
"Oklahoma",2004,66.5,NA,NA,NA,0.424734890460968,15.9519014358521
"Oklahoma",2005,66.5,233.955322265625,271.359893798828,213.861450195312,0.435271561145782,15.5749206542969
"Oklahoma",2006,66.5,NA,NA,NA,0.440878838300705,15.1731643676758
"Oklahoma",2007,66.5,236.802200317383,274.535003662109,216.955657958984,0.449096083641052,15.1492919921875
"Oklahoma",2008,66.5,NA,NA,NA,0.467584937810898,15.3667106628418
"Oklahoma",2009,66.5,236.780990600586,275.711944580078,217,0.480118870735168,15.3685512542725
"Oklahoma",2010,66.5,NA,NA,NA,0.492652833461761,15.3703918457031
"Oklahoma",2011,66.5,237,279,215,0.50518673658371,15.3722314834595
"Oregon",1990,70,NA,271.362487792969,NA,0.188141673803329,18.4312915802002
"Oregon",1991,70,NA,NA,NA,0.188397824764252,18.0482158660889
"Oregon",1992,70,NA,NA,NA,0.205425441265106,18.6432609558105
"Oregon",1993,70,NA,NA,NA,0.218924105167389,19.1530380249023
"Oregon",1994,70,NA,NA,NA,0.22611790895462,19.5035858154297
"Oregon",1995,70,NA,NA,NA,0.239592298865318,19.9154834747314
"Oregon",1996,70,223.476165771484,276.341522216797,NA,0.195747792720795,19.7868824005127
"Oregon",1997,70,NA,NA,NA,0.235242277383804,20.1014308929443
"Oregon",1998,70,NA,NA,211.556945800781,0.247952327132225,20.0982360839844
"Oregon",1999,70,NA,NA,NA,0.250810146331787,19.9914932250977
"Oregon",2000,70,223.913818359375,280.062225341797,NA,0.257692664861679,19.6033878326416
"Oregon",2001,70,NA,NA,NA,0.256541639566422,19.4429779052734
"Oregon",2002,70,NA,NA,219.936920166016,0.280240446329117,19.513126373291
"Oregon",2003,70,236.305908203125,280.892456054688,217.614532470703,0.297490745782852,20.4258270263672
"Oregon",2004,70,NA,NA,NA,0.31668883562088,20.6222133636475
"Oregon",2005,70,238.324935913086,282.237335205078,216.899978637695,0.325394332408905,20.1416282653809
"Oregon",2006,70,NA,NA,NA,0.335434645414352,19.4804916381836
"Oregon",2007,70,236.039657592773,283.826263427734,215.017318725586,0.332711786031723,21.2749691009521
"Oregon",2008,70,NA,NA,NA,0.35314953327179,20.7923049926758
"Oregon",2009,70,238.032333374023,285.036804199219,218,0.364146500825882,20.9492378234863
"Oregon",2010,70,NA,NA,NA,0.375143468379974,21.1061687469482
"Oregon",2011,70,237,283,216,0.386140435934067,21.2631015777588
"Pennsylvania",1990,57.25,NA,266.363952636719,NA,0.333379447460175,15.7024993896484
"Pennsylvania",1991,57.25,NA,NA,NA,0.322751551866531,16.6326007843018
"Pennsylvania",1992,57.25,224.305725097656,271.378448486328,220.692657470703,0.30999344587326,16.8479423522949
"Pennsylvania",1993,57.25,NA,NA,NA,0.297631651163101,17.0208988189697
"Pennsylvania",1994,57.25,NA,NA,215.268341064453,0.285351276397705,17.2168292999268
"Pennsylvania",1995,57.25,NA,NA,NA,0.274306416511536,17.137393951416
"Pennsylvania",1996,57.25,226.212020874023,NA,NA,0.263265639543533,17.0369415283203
"Pennsylvania",1997,57.25,NA,NA,NA,0.253321021795273,16.9521942138672
"Pennsylvania",1998,57.25,NA,NA,NA,0.244341105222702,16.8047752380371
"Pennsylvania",1999,57.25,NA,NA,NA,0.236716955900192,16.354513168335
"Pennsylvania",2000,57.25,NA,NA,NA,0.229224607348442,15.8630514144897
"Pennsylvania",2001,57.25,NA,NA,NA,0.222065567970276,15.5118370056152
"Pennsylvania",2002,57.25,NA,NA,220.63639831543,0.226107209920883,15.3762722015381
"Pennsylvania",2003,57.25,235.947021484375,278.537750244141,218.698425292969,0.228827133774757,15.3628311157227
"Pennsylvania",2004,57.25,NA,NA,NA,0.22332201898098,15.1902675628662
"Pennsylvania",2005,57.25,240.572967529297,280.713836669922,222.771987915039,0.221702560782433,15.0873508453369
"Pennsylvania",2006,57.25,NA,NA,NA,0.249750360846519,14.956934928894
"Pennsylvania",2007,57.25,244.001266479492,286.166870117188,226.353652954102,0.236213698983192,15.1656332015991
"Pennsylvania",2008,57.25,NA,NA,NA,0.242155432701111,14.9525012969971
"Pennsylvania",2009,57.25,243.587875366211,288.304168701172,224,0.245346367359161,14.8846788406372
"Pennsylvania",2010,57.25,NA,NA,NA,0.248537302017212,14.816855430603
"Pennsylvania",2011,57.25,246,286,227,0.251728236675262,14.7490329742432
"Rhode Island",1990,44.75,NA,260.040893554688,NA,0.172542348504066,14.4870319366455
"Rhode Island",1991,44.75,NA,NA,NA,0.182432487607002,14.5781345367432
"Rhode Island",1992,44.75,215.449249267578,265.907104492188,216.614517211914,0.211025431752205,14.6404371261597
"Rhode Island",1993,44.75,NA,NA,NA,0.213299214839935,14.2812595367432
"Rhode Island",1994,44.75,NA,NA,219.940093994141,0.237053453922272,14.8300924301147
"Rhode Island",1995,44.75,NA,NA,NA,0.265277624130249,14.6519966125488
"Rhode Island",1996,44.75,220.418090820312,268.877319335938,NA,0.266437023878098,14.291069984436
"Rhode Island",1997,44.75,NA,NA,NA,0.279367446899414,14.2008256912231
"Rhode Island",1998,44.75,NA,NA,217.886352539062,0.278872430324554,14.4669752120972
"Rhode Island",1999,44.75,NA,NA,NA,0.281041443347931,13.9145088195801
"Rhode Island",2000,44.75,224.069808959961,268.943756103516,NA,0.281840026378632,14.1702747344971
"Rhode Island",2001,44.75,NA,NA,NA,0.280856966972351,14.7813053131104
"Rhode Island",2002,44.75,NA,NA,219.623504638672,0.283183366060257,14.2345314025879
"Rhode Island",2003,44.75,230.297958374023,271.998687744141,216.494018554688,0.272164821624756,14.2198104858398
"Rhode Island",2004,44.75,NA,NA,NA,0.288834512233734,13.3726291656494
"Rhode Island",2005,44.75,233.436767578125,272.345031738281,216.439865112305,0.259517699480057,13.2839317321777
"Rhode Island",2006,44.75,NA,NA,NA,0.281146109104156,10.8196048736572
"Rhode Island",2007,44.75,235.8779296875,275.386993408203,218.761444091797,0.261661350727081,13.3215007781982
"Rhode Island",2008,44.75,NA,NA,NA,0.263419687747955,11.7232217788696
"Rhode Island",2009,44.75,238.766860961914,277.923706054688,223,0.260277301073074,11.2988080978394
"Rhode Island",2010,44.75,NA,NA,NA,0.257134944200516,10.8743944168091
"Rhode Island",2011,44.75,242,283,222,0.253992557525635,10.4499816894531
"South Carolina",1990,26,NA,NA,NA,0.36064824461937,16.9572887420654
"South Carolina",1991,26,NA,NA,NA,0.334205090999603,16.8306694030762
"South Carolina",1992,26,212.496719360352,260.772552490234,209.716171264648,0.366097182035446,16.9061031341553
"South Carolina",1993,26,NA,NA,NA,0.376544207334518,17.1729183197021
"South Carolina",1994,26,NA,NA,203.41618347168,0.390081644058228,16.6674270629883
"South Carolina",1995,26,NA,NA,NA,0.390734136104584,16.4496536254883
"South Carolina",1996,26,213.194412231445,260.775451660156,NA,0.390459209680557,16.1711845397949
"South Carolina",1997,26,NA,NA,NA,0.393089324235916,15.7445430755615
"South Carolina",1998,26,NA,NA,208.833465576172,0.416090160608292,15.5723972320557
"South Carolina",1999,26,NA,NA,NA,0.382588028907776,15.2120666503906
"South Carolina",2000,26,219.869415283203,264.584747314453,NA,0.388096511363983,14.6648187637329
"South Carolina",2001,26,NA,NA,NA,0.395340502262115,14.9275236129761
"South Carolina",2002,26,NA,NA,213.858856201172,0.409036993980408,14.5057058334351
"South Carolina",2003,26,235.793228149414,277.300445556641,214.807723999023,0.416805267333984,14.923789024353
"South Carolina",2004,26,NA,NA,NA,0.43293172121048,15.2563390731812
"South Carolina",2005,26,238.302673339844,281.234313964844,213.203506469727,0.444463551044464,15.0005540847778
"South Carolina",2006,26,NA,NA,NA,0.436840742826462,14.5512323379517
"South Carolina",2007,26,237.107406616211,281.503601074219,213.836532592773,0.437230408191681,14.1378765106201
"South Carolina",2008,26,NA,NA,NA,0.450811982154846,14.4079895019531
"South Carolina",2009,26,235.668304443359,280.380859375,216,0.456886410713196,14.3162002563477
"South Carolina",2010,26,NA,NA,NA,0.462960869073868,14.2244119644165
"South Carolina",2011,26,237,281,215,0.469035297632217,14.1326236724854
"South Dakota",1990,72.25,NA,NA,NA,0.385524898767471,15.5449886322021
"South Dakota",1991,72.25,NA,NA,NA,0.36453115940094,15.1761245727539
"South Dakota",1992,72.25,NA,NA,NA,0.342616438865662,14.8371677398682
"South Dakota",1993,72.25,NA,NA,NA,0.320093184709549,15.3499488830566
"South Dakota",1994,72.25,NA,NA,NA,0.287566602230072,14.9445428848267
"South Dakota",1995,72.25,NA,NA,NA,0.238169252872467,14.3697547912598
"South Dakota",1996,72.25,NA,NA,NA,0.256165474653244,15.0072603225708
"South Dakota",1997,72.25,NA,NA,NA,0.246317967772484,14.8915328979492
"South Dakota",1998,72.25,NA,NA,NA,0.323336362838745,15.3461542129517
"South Dakota",1999,72.25,NA,NA,NA,0.208558812737465,14.2882566452026
"South Dakota",2000,72.25,NA,NA,NA,0.192762345075607,13.9638748168945
"South Dakota",2001,72.25,NA,NA,NA,0.201348334550858,13.6869945526123
"South Dakota",2002,72.25,NA,NA,NA,0.205061867833138,13.6117391586304
"South Dakota",2003,72.25,237.26481628418,284.881744384766,222.273178100586,0.21013779938221,14.0486116409302
"South Dakota",2004,72.25,NA,NA,NA,0.22844260931015,13.5789079666138
"South Dakota",2005,72.25,241.594192504883,287.303619384766,222.398696899414,0.219865143299103,13.5478820800781
"South Dakota",2006,72.25,NA,NA,NA,0.230223253369331,13.3653192520142
"South Dakota",2007,72.25,241.213424682617,288.463928222656,223.398529052734,0.210295647382736,13.3581037521362
"South Dakota",2008,72.25,NA,NA,NA,0.22512249648571,13.2501859664917
"South Dakota",2009,72.25,242.097793579102,290.619140625,222,0.22734671831131,13.1544981002808
"South Dakota",2010,72.25,NA,NA,NA,0.229570940136909,13.0588102340698
"South Dakota",2011,72.25,241,291,220,0.231795161962509,12.9631223678589
"Tennessee",1990,80,NA,NA,NA,0.481866866350174,19.1402015686035
"Tennessee",1991,80,NA,NA,NA,0.478983014822006,19.1539096832275
"Tennessee",1992,80,210.948226928711,258.828033447266,212.137176513672,0.473779797554016,19.3593196868896
"Tennessee",1993,80,NA,NA,NA,0.461824923753738,19.6306991577148
"Tennessee",1994,80,NA,NA,212.531387329102,0.455788820981979,18.8112049102783
"Tennessee",1995,80,NA,NA,NA,0.448100507259369,18.593111038208
"Tennessee",1996,80,219.176254272461,263.118927001953,NA,0.441911220550537,16.7363262176514
"Tennessee",1997,80,NA,NA,NA,0.436515420675278,16.5142917633057
"Tennessee",1998,80,NA,NA,211.796112060547,0.442270487546921,16.494478225708
"Tennessee",1999,80,NA,NA,NA,0.436208784580231,15.279860496521
"Tennessee",2000,80,219.847106933594,261.6171875,NA,0.431091606616974,15.0934400558472
"Tennessee",2001,80,NA,NA,NA,0.434430211782455,15.9044332504272
"Tennessee",2002,80,NA,NA,213.693923950195,0.427037984132767,15.8489809036255
"Tennessee",2003,80,227.75505065918,268.175720214844,211.947540283203,0.425790846347809,15.8154535293579
"Tennessee",2004,80,NA,NA,NA,0.42166605591774,15.7203607559204
"Tennessee",2005,80,231.688079833984,270.524566650391,214.221267700195,0.419690549373627,15.6791009902954
"Tennessee",2006,80,NA,NA,NA,0.414042770862579,16.0065784454346
"Tennessee",2007,80,232.753707885742,273.978790283203,215.749267578125,0.403699845075607,15.7354602813721
"Tennessee",2008,80,NA,NA,NA,0.403263628482819,15.7974405288696
"Tennessee",2009,80,231.825485229492,274.761810302734,217,0.398866206407547,15.7964267730713
"Tennessee",2010,80,NA,NA,NA,0.394468754529953,15.7954120635986
"Tennessee",2011,80,233,274,215,0.390071302652359,15.7943983078003
"Texas",1990,83.5,NA,258.189971923828,NA,0.409002631902695,16.6928997039795
"Texas",1991,83.5,NA,NA,NA,0.407064765691757,15.4259815216064
"Texas",1992,83.5,217.918746948242,264.592834472656,212.504928588867,0.362327545881271,15.8051891326904
"Texas",1993,83.5,NA,NA,NA,0.434489369392395,16.144079208374
"Texas",1994,83.5,NA,NA,212.394317626953,0.387915849685669,16.0488452911377
"Texas",1995,83.5,NA,NA,NA,0.393650442361832,15.7001152038574
"Texas",1996,83.5,228.712921142578,270.199584960938,NA,0.396271824836731,15.5932579040527
"Texas",1997,83.5,NA,NA,NA,0.396459370851517,15.461236000061
"Texas",1998,83.5,NA,NA,214.154159545898,0.388665169477463,15.2888231277466
"Texas",1999,83.5,NA,NA,NA,0.374425232410431,15.189736366272
"Texas",2000,83.5,231.278335571289,273.443786621094,NA,0.369035601615906,14.898325920105
"Texas",2001,83.5,NA,NA,NA,0.375769019126892,14.7715969085693
"Texas",2002,83.5,NA,NA,216.932235717773,0.382152825593948,14.7198371887207
"Texas",2003,83.5,237.305923461914,277.052642822266,214.807998657227,0.390242725610733,14.7574892044067
"Texas",2004,83.5,NA,NA,NA,0.393481522798538,14.9638528823853
"Texas",2005,83.5,241.990921020508,281.102844238281,218.733825683594,0.393918126821518,14.9558982849121
"Texas",2006,83.5,NA,NA,NA,0.399809390306473,14.9636898040771
"Texas",2007,83.5,242.339767456055,285.870697021484,219.604309082031,0.390993922948837,14.7586193084717
"Texas",2008,83.5,NA,NA,NA,0.399100631475449,14.933687210083
"Texas",2009,83.5,240.464630126953,286.685089111328,219,0.401196122169495,14.9566745758057
"Texas",2010,83.5,NA,NA,NA,0.403291612863541,14.9796619415283
"Texas",2011,83.5,241,290,218,0.405387103557587,15.002649307251
"Utah",1990,74.25,NA,NA,NA,0.150560706853867,24.9022769927979
"Utah",1991,74.25,NA,NA,NA,0.151744529604912,24.9749488830566
"Utah",1992,74.25,224.042251586914,274.343170166016,220.390228271484,0.17244265973568,24.9347171783447
"Utah",1993,74.25,NA,NA,NA,0.189602687954903,24.1712265014648
"Utah",1994,74.25,NA,NA,217.33039855957,0.190996363759041,24.739673614502
"Utah",1995,74.25,NA,NA,NA,0.187863275408745,24.312385559082
"Utah",1996,74.25,226.515838623047,276.773101806641,NA,0.193701386451721,23.8096218109131
"Utah",1997,74.25,NA,NA,NA,0.184420481324196,24.4153232574463
"Utah",1998,74.25,NA,NA,216.215270996094,0.184710025787354,22.8726978302002
"Utah",1999,74.25,NA,NA,NA,0.186860933899879,22.3792381286621
"Utah",2000,74.25,226.808792114258,273.526489257812,NA,0.18592831492424,21.9977550506592
"Utah",2001,74.25,NA,NA,NA,0.188138782978058,21.8777256011963
"Utah",2002,74.25,NA,NA,221.514175415039,0.199495747685432,21.8214855194092
"Utah",2003,74.25,234.782943725586,280.645355224609,219.27033996582,0.214985013008118,21.8274364471436
"Utah",2004,74.25,NA,NA,NA,0.228996679186821,22.3949527740479
"Utah",2005,74.25,238.797424316406,279.156127929688,221.310928344727,0.225797101855278,22.5964469909668
"Utah",2006,74.25,NA,NA,NA,0.231882467865944,22.1123828887939
"Utah",2007,74.25,239.404983520508,281.087463378906,221.261428833008,0.208926513791084,22.148307800293
"Utah",2008,74.25,NA,NA,NA,0.227811917662621,22.4192123413086
"Utah",2009,74.25,240.318710327148,284.068237304688,219,0.230516105890274,22.4960823059082
"Utah",2010,74.25,NA,NA,NA,0.233220294117928,22.5729522705078
"Utah",2011,74.25,243,283,220,0.235924482345581,22.6498222351074
"Vermont",1990,NA,NA,NA,NA,0.121830783784389,13.832311630249
"Vermont",1991,NA,NA,NA,NA,0.132317617535591,13.1958112716675
"Vermont",1992,NA,NA,NA,NA,0.093074731528759,13.8155307769775
"Vermont",1993,NA,NA,NA,NA,0.159307211637497,13.1043748855591
"Vermont",1994,NA,NA,NA,NA,0.146503821015358,14.0184173583984
"Vermont",1995,NA,NA,NA,NA,0.178728252649307,13.8161516189575
"Vermont",1996,NA,224.881057739258,279.253234863281,NA,0.180988013744354,13.7526054382324
"Vermont",1997,NA,NA,NA,NA,0.184952184557915,13.7196493148804
"Vermont",1998,NA,NA,NA,NA,0.215126812458038,13.400429725647
"Vermont",1999,NA,NA,NA,NA,0.156135842204094,12.7867660522461
"Vermont",2000,NA,231.563629150391,280.500396728516,NA,0.162721529603004,12.3388013839722
"Vermont",2001,NA,NA,NA,NA,0.16836029291153,12.1284761428833
"Vermont",2002,NA,NA,NA,226.961227416992,0.169432386755943,11.8282670974731
"Vermont",2003,NA,241.926071166992,285.645568847656,226.12174987793,0.185100719332695,11.7042846679688
"Vermont",2004,NA,NA,NA,NA,0.199630692601204,11.3273515701294
"Vermont",2005,NA,243.528854370117,287.356475830078,226.886245727539,0.182294204831123,11.2788991928101
"Vermont",2006,NA,NA,NA,NA,0.194747403264046,10.9183139801025
"Vermont",2007,NA,246.357406616211,291.010772705078,228.24853515625,0.192140385508537,10.7685966491699
"Vermont",2008,NA,NA,NA,NA,0.199738651514053,10.5338134765625
"Vermont",2009,NA,247.767227172852,292.866088867188,229,0.203314185142517,10.3136787414551
"Vermont",2010,NA,NA,NA,NA,0.206889718770981,10.0935440063477
"Vermont",2011,NA,247,294,227,0.210465252399445,9.87340927124023
"Virginia",1990,75,NA,264.273010253906,NA,0.239220291376114,15.8573818206787
"Virginia",1991,75,NA,NA,NA,0.23877078294754,15.6918983459473
"Virginia",1992,75,220.762969970703,267.863739013672,220.753494262695,0.237313330173492,15.7460680007935
"Virginia",1993,75,NA,NA,NA,0.236335724592209,15.1350812911987
"Virginia",1994,75,NA,NA,213.457290649414,0.212148398160934,14.7542448043823
"Virginia",1995,75,NA,NA,NA,0.238021165132523,14.6308393478394
"Virginia",1996,75,222.643218994141,269.75439453125,NA,0.242886543273926,14.4498805999756
"Virginia",1997,75,NA,NA,NA,0.244191870093346,14.7075252532959
"Virginia",1998,75,NA,NA,217.247970581055,0.243844389915466,14.319239616394
"Virginia",1999,75,NA,NA,NA,0.236959770321846,14.1701898574829
"Virginia",2000,75,229.541473388672,274.765869140625,NA,0.231431558728218,13.335301399231
"Virginia",2001,75,NA,NA,NA,0.214123323559761,13.1634225845337
"Virginia",2002,75,NA,NA,225.009429931641,0.225996077060699,13.0224933624268
"Virginia",2003,75,239.203094482422,281.676635742188,223.340362548828,0.231740802526474,11.7818336486816
"Virginia",2004,75,NA,NA,NA,0.233168244361877,13.1616706848145
"Virginia",2005,75,240.497573852539,284.371643066406,225.813705444336,0.243441104888916,12.8530168533325
"Virginia",2006,75,NA,NA,NA,0.242800027132034,11.6756715774536
"Virginia",2007,75,243.521133422852,287.625915527344,227.13671875,0.242909938097,11.6189222335815
"Virginia",2008,75,NA,NA,NA,0.24947801232338,11.5877685546875
"Virginia",2009,75,243.071304321289,286.069763183594,227,0.253135740756989,11.3693399429321
"Virginia",2010,75,NA,NA,NA,0.256793439388275,11.1509113311768
"Virginia",2011,75,245,289,226,0.260451138019562,10.9324827194214
"Washington",1990,46,NA,NA,NA,0.149198696017265,20.1154937744141
"Washington",1991,46,NA,NA,NA,0.156306758522987,20.1060485839844
"Washington",1992,46,NA,NA,NA,0.162906274199486,20.2494010925293
"Washington",1993,46,NA,NA,NA,0.169536739587784,20.2387409210205
